Domain,Email,Lang,Subject,Initial sent,Status,Replied,Reply type,Follow-up sent,Interested-reply sent
superyachtcharteribiza.com,ibiza@charteranddreams.com,es,Pregunta rápida sobre el alquiler de barcos en Ibiza,2026-05-30T20:19:52,sent,0,,2026-06-03T07:31:24,
flagshipamsterdam.com,info@flagshipamsterdam.com,en,Quick question about your Amsterdam boat rentals,2026-05-30T20:19:53,sent,0,,2026-06-03T07:31:27,
skippercat.es,info@skippercat.com,es,Pregunta rápida sobre el alquiler de barcos en Calpe,2026-05-30T20:19:54,sent,0,,2026-06-09T12:15:30,
llauts.com,llauts@llauts.com,es,Pregunta rápida sobre el alquiler de barcos en Port d'Andratx,2026-05-30T20:19:56,sent,0,,2026-06-03T07:31:11,
brug-yachtcharter.com,info@brug-jachtverhuur.nl,en,Quick question about your Hoorn boat rentals,2026-05-30T20:20:02,sent,0,,2026-06-03T07:31:29,
yachtstory.com,celinedepelsmaeker@yachtstory.com,en,Quick question about your Antwerp boat rentals,2026-05-30T20:20:11,sent,0,,2026-06-03T07:36:22,
pc-ostsee.de,info@pc-ostsee.de,en,Quick question about your Kiel boat rentals,2026-05-30T20:20:14,sent,0,,2026-06-03T07:31:39,
effortless.travel,contact@effortless.travel,en,Quick question about your Munich boat rentals,2026-05-30T20:20:23,sent,0,,2026-06-03T07:31:26,
splendidyachting.com,info@splendidyachting.com,en,Quick question about your Munich boat rentals,2026-05-30T20:20:27,sent,0,,2026-06-03T07:31:13,
argos-yachtcharter.de,mail@argos-yachtcharter.de,en,Quick question about your Munich boat rentals,2026-05-30T20:21:01,sent,0,,2026-06-03T07:31:15,
trollcruise.no,booking@trollcruise.no,en,Quick question about your Oslo boat rentals,2026-05-30T20:21:05,sent,0,,2026-06-03T07:31:42,
worldseaexplorers.com,info@worldseaexplorers.com,en,Quick question about your Bergen boat rentals,2026-05-30T20:21:08,sent,0,,2026-06-03T07:40:22,
merelaine.ee,info@merelaine.ee,en,Quick question about your Tallinn boat rentals,2026-05-30T20:21:12,sent,0,,2026-06-09T12:15:33,
5sails.ee,info@5sails.ee,en,Quick question about your Tallinn boat rentals,2026-05-30T20:21:16,sent,0,,2026-06-03T07:36:08,
yachtcharter.ee,info@yachtcharter.ee,en,Quick question about your Tallinn boat rentals,2026-05-30T20:21:21,sent,0,,2026-06-03T07:40:11,
yachtum.com,cruises@yachtum.com,en,Quick question about your Riga boat rentals,2026-05-30T20:21:32,sent,0,,2026-06-03T07:31:32,
mintmarine.pl,kontakt@mintmarine.pl,en,Quick question about your Gdansk boat rentals,2026-05-30T20:21:35,sent,0,,2026-06-03T07:36:09,
aquariusboattours.com,info@aquariusboattours.com,en,Quick question about your Miami boat rentals,2026-05-30T20:21:39,sent,0,,2026-06-09T12:15:35,
letsgetunderway.com,info@letsgetunderway.com,en,Quick question about your Tampa boat rentals,2026-05-30T20:21:43,sent,0,,2026-06-03T07:31:28,
islandtimepontoon.com,info@islandtimeaquatics.com,en,Quick question about your Destin boat rentals,2026-05-30T20:21:47,sent,0,,2026-06-03T07:31:07,
boatrentalsorlando.com,boatrentalorlando@gmail.com,en,Quick question about your Orlando boat rentals,2026-05-30T20:21:51,sent,0,,2026-06-03T07:31:09,
texas-yacht.com,charters@texas-yacht.com,en,Quick question about your Galveston boat rentals,2026-05-30T20:21:54,sent,0,,2026-06-03T07:31:12,
bostonboatcharters.com,info@bostonboatcharters.com,en,Quick question about your Boston boat rentals,2026-05-30T20:21:58,sent,0,,2026-06-03T07:31:34,
chathamsail.com,chathamsailboatrentals@gmail.com,en,Quick question about your Cape Cod boat rentals,2026-05-30T20:22:02,sent,0,,2026-06-03T07:31:37,
ndyacht.com,info@ndyacht.com,fr,Petite question sur la location de bateaux à Nice,2026-05-30T20:22:04,sent,0,,2026-06-03T07:36:26,
cartagenadreams.com,info@cartagenadreams.com,es,Pregunta rápida sobre el alquiler de barcos en Cartagena,2026-05-30T20:22:05,sent,0,,2026-06-03T07:31:15,
aetheryacht.com,aetheryachts@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Formentera,2026-05-30T20:22:06,sent,0,,2026-06-03T07:36:28,
mvleisurecharters.com,info@mvleisurecharters.com,en,Quick question about your Marthas Vineyard boat rentals,2026-05-30T20:22:11,sent,0,,2026-06-03T07:31:20,
watermarkjourney.com,info@watermarkjourney.com,en,Quick question about your Annapolis boat rentals,2026-05-30T20:22:15,sent,0,,2026-06-03T07:36:12,
seasuitecruises.com,support@seasuitecruises.com,en,Quick question about your Baltimore boat rentals,2026-05-30T20:22:26,sent,0,,2026-06-03T07:31:40,
entropyboats.com,entropyboats@yahoo.com,en,Quick question about your Wilmington NC boat rentals,2026-05-30T20:22:30,sent,0,,2026-06-03T07:31:34,
capefearcharterclub.com,simon@capefearcharterclub.com,en,Quick question about your Wilmington NC boat rentals,2026-05-30T20:22:33,sent,0,,2026-06-09T12:15:38,
mauiboattrips.com,leilani@mauiboattrips.com,en,Quick question about your Maui boat rentals,2026-05-30T20:22:37,sent,0,,2026-06-03T07:31:31,
sunlightonwater.com,sunlightonwater@icloud.com,en,Quick question about your Kona Hawaii boat rentals,2026-05-30T20:22:41,sent,0,,2026-06-03T07:31:37,
rentchicagoboats.com,rentchicagoboats@gmail.com,en,Quick question about your Chicago boat rentals,2026-05-30T20:22:45,sent,0,,2026-06-03T07:31:34,
exclusivecharteryacht.com,exclusivecharteryacht@gmail.com,en,Quick question about your Chicago boat rentals,2026-05-30T20:22:48,sent,0,,2026-06-03T07:31:22,
lakeozarkboatrental.com,captainbobsloto@gmail.com,en,Quick question about your Lake of the Ozarks boat rentals,2026-05-30T20:22:52,sent,0,,2026-06-03T07:31:24,
512retreat.com,reservations@512retreat.com,en,Quick question about your Austin Lake Travis boat rentals,2026-05-30T20:22:56,sent,0,,2026-06-03T07:36:08,
sailinfreedom.com,sailinfreedom@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Alcudia,2026-05-30T20:22:57,sent,0,,2026-06-03T07:31:42,
ibiza-bay.com,info@ibiza-bay.com,es,Pregunta rápida sobre el alquiler de barcos en Ibiza,2026-05-30T20:22:59,sent,0,,2026-06-03T07:31:23,
torontoyachts.com,info@torontoyachts.com,en,Quick question about your Toronto boat rentals,2026-05-30T20:22:59,sent,0,,2026-06-03T07:31:44,
boathiretenerife.com,info@boathiretenerife.com,es,Pregunta rápida sobre el alquiler de barcos en Tenerife,2026-05-30T20:23:01,sent,0,,2026-06-03T07:36:15,
arthaudyachting.com,contact@arthaudyachting.com,fr,Petite question sur la location de bateaux à Nice,2026-05-30T20:23:03,sent,0,,2026-06-03T07:31:45,
torontobreeze.ca,info@torontobreeze.ca,en,Quick question about your Toronto boat rentals,2026-05-30T20:23:03,sent,0,,2026-06-03T07:31:47,
skydive.lv,info@skydive.lv,en,Quick question about your Riga boat rentals,2026-05-30T20:23:04,sent,0,,2026-06-03T07:31:30,
matchlessadventures.com,booking@matchlessadventures.com,en,Quick question about your Muskoka boat rentals,2026-05-30T20:23:07,sent,0,,2026-06-03T07:31:50,
swsmuskoka.com,info@swsmuskoka.com,en,Quick question about your Muskoka boat rentals,2026-05-30T20:23:11,sent,0,,2026-06-09T12:15:40,
yachtscancunluxurycharters.com,info@yachtscancunluxurycharters.com,es,Pregunta rápida sobre el alquiler de barcos en Cancun,2026-05-30T20:23:15,sent,0,,2026-06-03T07:31:27,
cozumelyachtrentals.com,bookings@cozumelyachtrentals.com,es,Pregunta rápida sobre el alquiler de barcos en Cozumel,2026-05-30T20:23:19,sent,0,,2026-06-03T07:31:52,
deluxeprivateboats.com,info@deluxeprivateboats.com,es,Pregunta rápida sobre el alquiler de barcos en Cozumel,2026-05-30T20:23:22,sent,0,,2026-06-03T07:31:35,
cozumelboatrentals.com,info@cozumelboatrentals.com,es,Pregunta rápida sobre el alquiler de barcos en Cozumel,2026-05-30T20:23:26,sent,0,,2026-06-03T07:31:50,
palmaracharters.com,info@palmaracharters.com,es,Pregunta rápida sobre el alquiler de barcos en Puerto Vallarta,2026-05-30T20:23:30,sent,0,,2026-06-03T07:31:38,
papillonyachts.com,bookings@papillonyachts.com,es,Pregunta rápida sobre el alquiler de barcos en Cabo San Lucas,2026-05-30T20:23:34,sent,0,,2026-06-09T12:15:43,
slyachting.com,info@slyachting.com,es,Pregunta rápida sobre el alquiler de barcos en Cabo San Lucas,2026-05-30T20:23:38,sent,0,,2026-06-09T12:15:45,
rentayatesacapulco.com,blanca@constellationservices.com.mx,es,Pregunta rápida sobre el alquiler de barcos en Acapulco,2026-05-30T20:23:41,sent,0,,2026-06-03T07:31:40,
yachtrentalsincancun.com,balam888@hotmail.com,es,Pregunta rápida sobre el alquiler de barcos en Mazatlan,2026-05-30T20:23:45,sent,0,,2026-06-03T07:31:38,
ycyachts.com,info@ycyachts.com,es,Pregunta rápida sobre el alquiler de barcos en Panama City Panama,2026-05-30T20:23:49,sent,0,,2026-06-03T07:36:17,
pangeabocas.com,info@pangeabocas.com,es,Pregunta rápida sobre el alquiler de barcos en Bocas del Toro,2026-05-30T20:23:52,sent,0,,2026-06-03T07:31:52,
marinacharterscr.com,info@marinacharterscr.com,es,Pregunta rápida sobre el alquiler de barcos en Tamarindo,2026-05-30T20:23:56,sent,0,,2026-06-03T07:31:43,
seasalt-charters.com,info@seasalt-charters.com,en,Quick question about your Roatan boat rentals,2026-05-30T20:24:00,sent,0,,2026-06-03T07:36:30,
thearkandson.com,sales@thearkandson.com,en,Quick question about your Roatan boat rentals,2026-05-30T20:24:04,sent,0,,2026-06-03T07:32:00,
yachtgenius.ai,info@yachtgenius.ai,en,Quick question about your San Pedro Belize boat rentals,2026-05-30T20:24:08,sent,0,,2026-06-03T07:32:02,
islandkingbahamas.com,info@islandkingbahamas.com,en,Quick question about your Nassau boat rentals,2026-05-30T20:24:11,sent,0,,2026-06-03T07:31:41,
captmacmarine.com,captmacmarine@gmail.com,en,Quick question about your Nassau boat rentals,2026-05-30T20:24:15,sent,0,,2026-06-03T07:36:30,
greatguanacayadventures.com,greatguanacayadventures@gmail.com,en,Quick question about your Exuma boat rentals,2026-05-30T20:24:19,sent,0,,2026-06-03T07:31:55,
bahamasmarinas.com,execdirector@bahamasmarinas.com,en,Quick question about your Freeport Bahamas boat rentals,2026-05-30T20:24:22,sent,0,,2026-06-03T07:36:32,
daychartersxm.com,info@pyc-sxm.com,en,Quick question about your St Martin boat rentals,2026-05-30T20:24:26,sent,0,,2026-06-03T07:31:45,
boomerangsxm.com,info@boomerangsxm.com,en,Quick question about your St Martin boat rentals,2026-05-30T20:24:30,sent,0,,2026-06-03T07:31:16,
pyratzsxm.com,info@pyratzsxm.com,en,Quick question about your St Martin boat rentals,2026-05-30T20:24:33,sent,0,,2026-06-03T07:31:57,
beauty-charters.com,beautycharters.booking@gmail.com,en,Quick question about your St Martin boat rentals,2026-05-30T20:24:37,sent,0,,2026-06-03T07:31:52,
sealifeanguilla.com,info@sealifeanguilla.co,en,Quick question about your Anguilla boat rentals,2026-05-30T20:24:41,sent,0,,2026-06-03T07:36:35,
osamyachting.com,info@osamyachting.com,en,Quick question about your St Lucia boat rentals,2026-05-30T20:24:45,sent,0,,2026-06-03T07:36:37,
captain-boat.com,contact@captain-boat.com,fr,Petite question sur la location de bateaux à Martinique,2026-05-30T20:24:49,sent,0,,2026-06-03T07:31:39,
toursgrenada.com,fun@toursgrenada.com,en,Quick question about your Grenada boat rentals,2026-05-30T20:24:53,sent,0,,2026-06-03T07:31:42,
swisspath-yachting.com,hello@swisspath-yachting.com,en,Quick question about your Trinidad boat rentals,2026-05-30T20:24:56,sent,0,,2026-06-03T07:40:10,
finesseyachtcharters.com,admin@rookenterprisesltd.com,en,Quick question about your Trinidad boat rentals,2026-05-30T20:25:00,sent,0,,2026-06-03T07:31:44,
privatewatersportsaruba.com,info@missyswatersport.com,en,Quick question about your Aruba boat rentals,2026-05-30T20:25:04,sent,0,,2026-06-03T07:31:44,
missannboattrips.com,reservations@missannboattrips.com,en,Quick question about your Curacao boat rentals,2026-05-30T20:25:08,sent,0,,2026-06-03T07:31:46,
adventuretourscuracao.com,info@adventuretourscuracao.com,en,Quick question about your Curacao boat rentals,2026-05-30T20:25:13,sent,0,,2026-06-03T07:32:00,
miramarboattrips.com,miramarboattrips@gmail.com,en,Quick question about your Curacao boat rentals,2026-05-30T20:25:17,sent,1,stop,,
aventureagroup.com,aventureagroup@gmail.com,en,Quick question about your Vieques boat rentals,2026-05-30T20:25:21,sent,0,,2026-06-03T07:31:50,
dominicanyachts.com,hello@dominicanyachts.com,es,Pregunta rápida sobre el alquiler de barcos en Punta Cana,2026-05-30T20:25:25,sent,0,,2026-06-03T07:36:33,
rentalyachtspuntacana.com,booking@rentalyachtspuntacana.com,es,Pregunta rápida sobre el alquiler de barcos en Punta Cana,2026-05-30T20:25:28,sent,0,,2026-06-03T07:31:19,
uniquetoursjamaica.com,uniquetoursjamaica@gmail.com,en,Quick question about your Montego Bay boat rentals,2026-05-30T20:25:32,sent,0,,2026-06-09T12:15:48,
somayachts.com,somayachts@gmail.com,en,Quick question about your Montego Bay boat rentals,2026-05-30T20:25:37,sent,0,,2026-06-03T07:36:35,
popey.co,info@popey.co,es,Pregunta rápida sobre el alquiler de barcos en Punta del Este,2026-05-30T20:25:40,sent,0,,2026-06-03T07:31:47,
quasarex.com,sales@quasarex.com,es,Pregunta rápida sobre el alquiler de barcos en Galapagos,2026-05-30T20:25:44,sent,0,,2026-06-03T07:31:49,
galapagossky.com,info@galapagossky.com,es,Pregunta rápida sobre el alquiler de barcos en Galapagos,2026-05-30T20:25:47,sent,0,,2026-06-03T07:36:19,
sevenyachts.com,info@sevenyachts.com,en,Quick question about your Dubai boat rentals,2026-05-30T20:25:51,sent,0,,2026-06-03T07:31:24,
dubriani.com,bookings@dubriani.com,en,Quick question about your Dubai boat rentals,2026-05-30T20:25:55,sent,0,,2026-06-09T12:15:50,
bigpandayachts.com,info@bigpandayachts.com,en,Quick question about your Abu Dhabi boat rentals,2026-05-30T20:25:59,sent,0,,2026-06-03T07:31:53,
rentayachtabudhabi.com,info@rentayachtabudhabi.com,en,Quick question about your Abu Dhabi boat rentals,2026-05-30T20:26:03,sent,0,,2026-06-03T07:32:05,
balloonoa.com,contact@balloonoa.com,en,Quick question about your Abu Dhabi boat rentals,2026-05-30T20:26:07,sent,0,,2026-06-03T07:40:11,
rentyachtsabudhabi.com,info@rentyachtsabudhabi.com,en,Quick question about your Abu Dhabi boat rentals,2026-05-30T20:26:11,sent,0,,2026-06-03T07:31:26,
bookboat.com,sales@bookboat-ae.com,en,Quick question about your Abu Dhabi boat rentals,2026-05-30T20:26:14,sent,0,,2026-06-03T07:31:55,
experience.qa,marhaba@experience.qa,en,Quick question about your Doha boat rentals,2026-05-30T20:26:18,sent,0,,2026-06-03T07:31:28,
gcctoursmuscat.com,info@gcctoursmuscat.com,en,Quick question about your Muscat boat rentals,2026-05-30T20:26:21,sent,0,,2026-06-03T07:31:31,
beautifulsalalah.com,info@beautifulsalalah.com,en,Quick question about your Salalah boat rentals,2026-05-30T20:26:25,sent,0,,2026-06-03T07:31:34,
desertnighttours.com,bookings@desertnighttours.com,en,Quick question about your Jeddah boat rentals,2026-05-30T20:26:29,sent,0,,2026-06-03T07:32:02,
yam-sailing.co.il,office@yam-sailing.co.il,en,Quick question about your Tel Aviv boat rentals,2026-05-30T20:26:32,sent,0,,2026-06-03T07:31:36,
privateyachtcharters.co.za,info@privateyachtcharters.co.za,en,Quick question about your Cape Town boat rentals,2026-05-30T20:26:37,sent,0,,2026-06-03T07:31:54,
catamaranhirecapetown.co.za,info@luxuryyachtcharters.co.za,en,Quick question about your Cape Town boat rentals,2026-05-30T20:26:40,sent,0,,2026-06-03T07:31:54,
knysnalagooncharters.co.za,info@oceansailingcharters.co.za,en,Quick question about your Knysna boat rentals,2026-05-30T20:26:44,sent,0,,2026-06-03T07:32:07,
knysnaboatrentals.co.za,info@kbrentals.co.za,en,Quick question about your Knysna boat rentals,2026-05-30T20:26:47,sent,0,,2026-06-03T07:31:39,
zanzibaryachtcharter.com,info@zanzibaryachtcharter.com,en,Quick question about your Zanzibar boat rentals,2026-05-30T20:26:51,sent,0,,2026-06-03T07:32:10,
ecws.co.ke,info@ecws.co.ke,en,Quick question about your Mombasa boat rentals,2026-05-30T20:26:55,sent,0,,2026-06-09T12:15:53,
charter-in-croatia.com,booking@charter-in-croatia.com,en,Quick question about your Casablanca boat rentals,2026-05-30T20:26:58,sent,0,,2026-06-03T07:32:10,
anchorcroatia.com,sail@anchorcroatia.com,en,Quick question about your Casablanca boat rentals,2026-05-30T20:27:02,sent,0,,2026-06-03T07:31:57,
thewavedivingcenter.com,info@thewavedivingcenter.com,en,Quick question about your Sharm El Sheikh boat rentals,2026-05-30T20:27:05,sent,0,,2026-06-03T07:31:54,
kamparitours.com,info@kamparitours.com,en,Quick question about your Lagos Nigeria boat rentals,2026-05-30T20:27:10,sent,0,,2026-06-03T07:31:58,
terroubi.com,sales@terroubi.com,en,Quick question about your Dakar boat rentals,2026-05-30T20:27:13,sent,0,,2026-06-03T07:36:28,
goaboatrentals.com,info@goaboatrentals.com,en,Quick question about your Goa boat rentals,2026-05-30T20:27:16,sent,0,,2026-06-03T07:36:25,
goaboatclub.com,goaboatclub@gmail.com,en,Quick question about your Goa boat rentals,2026-05-30T20:27:20,sent,0,,2026-06-03T07:32:12,
luxuryyachtgoa.com,info@luxuryyachtgoa.com,en,Quick question about your Goa boat rentals,2026-05-30T20:27:24,sent,0,,2026-06-03T07:40:19,
yachtlifegoa.com,hr@yachtlifegoa.com,en,Quick question about your Goa boat rentals,2026-05-30T20:27:28,sent,0,,2026-06-03T07:32:01,
havelockislandbeachresort.com,contact@havelockislandbeachresort.com,en,Quick question about your Andaman Islands boat rentals,2026-05-30T20:27:32,sent,0,,2026-06-09T12:15:55,
yacht-charters-phuket.com,info@yacht-charters-phuket.com,en,Quick question about your Phuket boat rentals,2026-05-30T20:27:35,sent,0,,2026-06-03T07:32:00,
royalphuketmarina.com,marina@royalphuketmarina.com,en,Quick question about your Phuket boat rentals,2026-05-30T20:27:39,sent,0,,2026-06-03T07:36:13,
tigermarinecharter.com,bookings@tigermarinecharter.com,en,Quick question about your Phuket boat rentals,2026-05-30T20:27:43,sent,0,,2026-06-09T12:15:58,
kohsamuiexperiences.com,hello@kohsamuiexperiences.com,en,Quick question about your Koh Samui boat rentals,2026-05-30T20:27:46,sent,0,,2026-06-03T07:31:59,
tripmoo.net,info@tripmoo.net,en,Quick question about your Koh Samui boat rentals,2026-05-30T20:27:50,sent,0,,2026-06-03T07:36:21,
samuiboatcharters.com,info@samuiboatcharter.com,en,Quick question about your Koh Samui boat rentals,2026-05-30T20:27:53,sent,0,,2026-06-03T07:36:39,
alphamarinetour.com,booking@alphamarinetour.com,en,Quick question about your Pattaya boat rentals,2026-05-30T20:27:58,sent,0,,2026-06-09T12:16:01,
bangkokcruiser.com,info@khanayachtcharter.com,en,Quick question about your Bangkok boat rentals,2026-05-30T20:28:01,sent,0,,2026-06-03T07:32:15,
rentaboatbangkok.com,info@rentaboatbangkok.com,en,Quick question about your Bangkok boat rentals,2026-05-30T20:28:06,sent,0,,2026-06-03T07:32:04,
rehsabahtour.com,rafflesia.e.holidays@gmail.com,en,Quick question about your Kota Kinabalu boat rentals,2026-05-30T20:28:09,sent,0,,2026-06-03T07:31:44,
singaporeyachtcharter.com,sales@singaporeyachtcharter.com,en,Quick question about your Singapore boat rentals,2026-05-30T20:28:13,sent,0,,2026-06-03T07:40:30,
singyachts.com.sg,info@singyachts.com.sg,en,Quick question about your Singapore boat rentals,2026-05-30T20:28:16,sent,0,,2026-06-03T07:32:12,
